month,temperature,rainfall
2012/1,4.0,29.0
2012/2,4.0,115.0
2012/3,8.2,202.5
2012/4,14.0,222.0
2012/5,19.2,69.5
2012/6,22.5,260.5
2012/7,27.2,304.5
2012/8,28.7,110.5
2012/9,25.5,257.0
2012/10,19.0,77.0
2012/11,11.2,101.0
2012/12,5.0,123.0
