month,temperature,rainfall
1,-1.8,175.4
2,-1.3,136.6
3,1.8,128.9
4,8.6,131.4
5,14.4,147.4
6,19.2,144.6
7,22.6,254.2
8,24.1,240.3
9,19.3,185.7
10,12.5,159.2
11,6.0,204.5
12,0.9,192.4
