month,temperature,rainfall
1,5.2,44.6
2,6.0,66.6
3,9.1,123.9
4,14.7,141.7
5,19.3,177.6
6,23.0,247.0
7,27.1,258.6
8,28.2,110.8
9,24.4,169.5
10,18.3,87.9
11,12.5,68.2
12,7.5,41.2
