month,temperature,rainfall
1,8.5,77.5
2,9.8,112.1
3,12.5,179.7
4,16.9,204.6
5,20.8,221.2
6,24.0,452.3
7,28.1,318.9
8,28.5,223.0
9,26.1,210.8
10,21.2,101.9
11,15.9,92.4
12,10.6,71.3
