month,temperature,rainfall
2012/1,3.3,23.5
2012/2,3.7,155.0
2012/3,8.8,146.5
2012/4,15.0,81.0
2012/5,19.3,37.0
2012/6,22.3,377.0
2012/7,26.7,1014.5
2012/8,27.7,292.5
2012/9,23.4,67.0
2012/10,16.6,69.5
2012/11,10.0,68.0
2012/12,4.9,91.0
