month,temperature,rainfall
2013/1,5.1,24.5
2013/2,7.1,160.5
2013/3,11.8,81.0
2013/4,14.1,146.5
2013/5,20.6,122.0
2013/6,24.3,305.0
2013/7,28.8,141.0
2013/8,29.3,486.5
2013/9,24.9,135.0
2013/10,20.4,239.0
2013/11,12.3,112.5
2013/12,6.8,58.5
