month,temperature,rainfall
1,5.4,56.7
2,6.7,77.5
3,9.9,128.6
4,15.0,156.2
5,19.5,198.2
6,23.3,339.0
7,26.8,338.5
8,27.8,196.9
9,24.2,179.5
10,18.6,75.5
11,12.9,75.9
12,7.6,47.7
