month,temperature,rainfall
1,4.7,71.5
2,6.2,110.1
3,9.5,182.4
4,14.2,184.8
5,18.2,243.1
6,21.3,485.9
7,25.0,488.3
8,25.2,413.3
9,22.5,341.2
10,17.0,130.8
11,11.5,79.5
12,6.4,62.7
