month,temperature,rainfall
2011/1,-1.4,27.0
2011/2,1.5,43.0
2011/3,,
2011/4,8.6,79.0
2011/5,13.4,179.5
2011/6,17.5,102.5
2011/7,21.1,54.0
2011/8,23.0,83.0
2011/9,19.9,400.0
2011/10,13.8,102.0
2011/11,9.0,28.5
2011/12,1.8,70.5
