month,temperature,rainfall
2011/1,16.2,272.5
2011/2,18.8,136.5
2011/3,17.9,54.5
2011/4,21.9,65.5
2011/5,24.9,480.0
2011/6,28.0,129.0
2011/7,28.5,101.5
2011/8,29.2,99.0
2011/9,27.4,58.5
2011/10,25.2,468.5
2011/11,24.2,319.5
2011/12,19.3,311.0
