month,temperature,rainfall
1,18.4,198.8
2,18.8,157.9
3,20.4,152.1
4,22.9,173.3
5,25.3,207.4
6,27.5,164.0
7,28.8,138.5
8,28.5,212.5
9,27.3,293.2
10,25.4,227.7
11,22.8,248.3
12,19.8,179.7
