month,temperature,rainfall
1,-0.6,37.3
2,0.1,37.5
3,3.3,69.3
4,9.1,104.6
5,14.4,106.3
6,18.3,137.4
7,21.8,176.9
8,23.5,158.0
9,19.3,164.0
10,13.1,113.9
11,6.9,68.2
12,2.2,39.2
