month,temperature,rainfall
1,5.8,37.8
2,6.1,56.9
3,9.3,98.5
4,14.9,101.6
5,19.4,149.7
6,23.2,181.6
7,26.8,152.1
8,28.3,90.9
9,25.2,144.6
10,19.3,98.3
11,13.9,63.4
12,8.7,40.9
