month,temperature,rainfall
1,5.7,59.3
2,6.0,69.4
3,9.0,120.6
4,14.1,133.5
5,18.4,168.8
6,21.9,192.0
7,25.6,146.1
8,27.0,155.1
9,24.0,239.7
10,18.6,163.2
11,13.2,105.2
12,8.3,49.7
