month,temperature,rainfall
1,-7.9,55.5
2,-7.2,42.1
3,-2.6,74.1
4,4.3,95.7
5,10.6,112.6
6,15.3,64.1
7,19.0,148.0
8,20.2,211.6
9,15.2,166.9
10,8.3,127.6
11,1.6,127.1
12,-4.8,73.1
