month,temperature,rainfall
2011/1,-2.4,48.5
2011/2,1.0,50.5
2011/3,2.2,43.5
2011/4,9.1,93.5
2011/5,15.7,182.5
2011/6,21.0,71.0
2011/7,25.3,84.0
2011/8,25.4,119.5
2011/9,21.9,135.5
2011/10,14.2,53.5
2011/11,9.3,65.5
2011/12,1.6,11.0
