month,temperature,rainfall
1,-0.6,51.1
2,0.1,49.8
3,3.8,59.4
4,10.6,53.9
5,16.0,75.1
6,20.1,109.2
7,23.8,134.4
8,25.2,97.8
9,20.6,129.4
10,13.9,82.8
11,7.5,44.3
12,2.1,45.5
