month,temperature,rainfall
1,5.2,78.2
2,6.1,94.0
3,9.2,158.5
4,14.0,186.1
5,18.3,213.4
6,22.1,361.3
7,26.3,359.7
8,27.0,212.6
9,23.2,222.0
10,17.6,88.8
11,12.1,94.7
12,7.3,63.8
