month,temperature,rainfall
2012/1,5.2,98.0
2012/2,6.0,160.0
2012/3,9.3,131.5
2012/4,13.7,115.0
2012/5,18.1,94.0
2012/6,19.2,204.5
2012/7,23.6,76.5
2012/8,26.7,19.0
2012/9,25.1,224.0
2012/10,19.6,381.0
2012/11,13.5,150.0
2012/12,8.0,88.5
