month,temperature,rainfall
2013/1,5.8,39.0
2013/2,7.8,132.5
2013/3,12.7,82.5
2013/4,14.8,243.0
2013/5,19.9,177.5
2013/6,23.2,306.5
2013/7,28.1,113.5
2013/8,29.0,85.5
2013/9,24.9,377.5
2013/10,20.7,579.5
2013/11,12.9,94.5
2013/12,7.4,95.5
