month,temperature,rainfall
2012/1,6.7,53.0
2012/2,7.7,156.0
2012/3,11.9,182.0
2012/4,16.2,228.5
2012/5,20.4,129.0
2012/6,22.8,955.0
2012/7,27.3,395.0
2012/8,27.8,358.5
2012/9,24.5,434.0
2012/10,19.5,96.0
2012/11,13.2,111.5
2012/12,8.3,93.0
