month,temperature,rainfall
1,4.4,145.3
2,4.8,126.3
3,7.7,130.0
4,13.0,104.9
5,17.7,122.9
6,21.5,181.2
7,25.6,240.1
8,26.9,125.2
9,22.6,209.2
10,17.0,129.8
11,11.8,128.6
12,7.1,128.5
