month,temperature,rainfall
1,3.9,49.6
2,4.4,63.3
3,7.6,103.2
4,13.4,97.7
5,18.0,143.5
6,21.9,188.8
7,25.8,165.1
8,26.9,111.8
9,22.9,163.3
10,16.6,111.1
11,11.1,71.4
12,6.2,47.3
