month,temperature,rainfall
2011/1,2.4,1.5
2011/2,5.3,100.5
2011/3,6.2,76.5
2011/4,11.9,103.5
2011/5,18.1,292.5
2011/6,23.0,236.0
2011/7,26.3,139.5
2011/8,27.5,49.5
2011/9,23.4,289.5
2011/10,17.2,97.5
2011/11,12.6,72.0
2011/12,5.8,14.5
