month,temperature,rainfall
2012/1,3.0,35.5
2012/2,4.2,237.0
2012/3,8.0,289.0
2012/4,13.5,263.5
2012/5,18.1,213.0
2012/6,21.1,456.0
2012/7,25.3,266.0
2012/8,27.1,38.5
2012/9,24.4,338.5
2012/10,17.8,146.0
2012/11,10.0,206.5
2012/12,4.8,133.5
