month,temperature,rainfall
1,3.5,90.4
2,4.7,106.3
3,8.2,214.7
4,13.6,198.6
5,18.0,213.9
6,21.4,265.6
7,24.9,247.0
8,26.1,304.5
9,22.7,383.4
10,16.9,230.4
11,11.0,153.5
12,5.7,74.9
