month,temperature,rainfall
1,4.4,43.1
2,4.7,50.2
3,7.9,84.3
4,13.4,85.6
5,18.1,116.0
6,22.0,168.5
7,26.0,151.4
8,26.8,116.3
9,23.0,162.6
10,16.9,107.4
11,11.5,69.7
12,6.6,49.7
