month,temperature,rainfall
1,2.8,186.0
2,2.9,122.4
3,5.8,112.6
4,11.5,91.7
5,16.5,104.1
6,20.7,127.9
7,24.5,192.1
8,26.6,140.6
9,22.5,155.1
10,16.4,160.3
11,10.5,210.8
12,5.6,217.4
