month,temperature,rainfall
2011/1,1.3,168.0
2011/2,3.7,100.0
2011/3,4.2,103.0
2011/4,10.2,118.5
2011/5,16.3,96.5
2011/6,21.2,191.0
2011/7,26.5,332.0
2011/8,27.0,51.0
2011/9,23.7,250.0
2011/10,16.7,117.0
2011/11,11.8,137.0
2011/12,4.4,194.0
