month,temperature,rainfall
2012/1,6.3,29.5
2012/2,5.7,155.0
2012/3,10.7,125.0
2012/4,16.2,74.5
2012/5,20.1,43.5
2012/6,23.1,288.5
2012/7,28.0,464.0
2012/8,29.1,188.5
2012/9,24.5,129.0
2012/10,19.2,47.5
2012/11,12.9,125.0
2012/12,7.6,98.5
