month,temperature,rainfall
1,6.6,68.0
2,7.4,71.5
3,10.4,112.5
4,15.1,116.6
5,19.4,142.5
6,23.0,254.8
7,27.2,277.9
8,28.1,172.0
9,24.4,178.4
10,19.2,73.7
11,13.8,84.8
12,8.9,59.8
