month,temperature,rainfall
1,5.5,38.2
2,5.9,47.7
3,8.9,82.5
4,14.4,76.4
5,19.1,107.7
6,23.0,150.6
7,27.0,144.1
8,28.1,85.8
9,24.3,147.6
10,18.4,104.2
11,12.8,60.3
12,7.9,37.3
