month,temperature,rainfall
2011/1,-5.1,64.5
2011/2,-2.2,39.5
2011/3,-0.6,58.0
2011/4,4.4,92.0
2011/5,6.5,68.5
2011/6,12.8,67.0
2011/7,17.5,51.0
2011/8,21.5,56.5
2011/9,18.3,312.0
2011/10,12.1,116.0
2011/11,4.9,92.5
2011/12,-2.3,186.5
