month,temperature,rainfall
1,5.1,45.6
2,5.3,66.9
3,8.2,112.2
4,13.5,119.0
5,17.8,154.0
6,21.5,200.8
7,25.3,139.8
8,26.5,106.9
9,23.3,185.4
10,17.9,130.7
11,12.9,92.4
12,7.9,53.0
