month,temperature,rainfall
2013/1,4.4,45.5
2013/2,4.8,69.0
2013/3,9.7,74.5
2013/4,12.7,85.0
2013/5,18.0,46.0
2013/6,22.1,241.0
2013/7,26.4,62.5
2013/8,27.8,79.0
2013/9,23.0,467.0
2013/10,19.4,281.5
2013/11,12.3,66.0
2013/12,7.0,133.0
