month,temperature,rainfall
1,4.3,35.1
2,4.8,50.5
3,8.0,84.5
4,13.5,93.2
5,18.2,123.8
6,22.3,175.3
7,26.2,176.7
8,27.6,83.0
9,23.6,131.0
10,17.4,78.8
11,11.7,54.4
12,6.6,31.0
