month,temperature,rainfall
2011/1,2.3,1.5
2011/2,5.7,46.5
2011/3,6.5,34.0
2011/4,12.4,53.5
2011/5,18.7,330.0
2011/6,23.3,171.5
2011/7,27.1,181.0
2011/8,28.1,69.5
2011/9,24.4,231.0
2011/10,18.2,82.0
2011/11,13.8,77.5
2011/12,6.4,24.0
