month,temperature,rainfall
1,-6.6,89.7
2,-6.0,65.1
3,-1.7,55.7
4,5.5,56.4
5,11.7,76.8
6,16.2,58.2
7,19.9,107.5
8,21.2,157.6
9,16.6,131.8
10,10.1,121.9
11,3.1,125.1
12,-3.5,106.7
