month,temperature,rainfall
2012/1,2.5,29.5
2012/2,2.8,112.0
2012/3,6.0,147.5
2012/4,10.8,81.0
2012/5,16.1,241.0
2012/6,18.1,148.0
2012/7,22.1,144.0
2012/8,25.1,13.0
2012/9,23.9,251.0
2012/10,17.3,229.5
2012/11,10.9,54.0
2012/12,5.4,79.0
