month,temperature,rainfall
1,3.8,52.8
2,4.0,58.0
3,6.6,107.5
4,11.3,125.3
5,15.2,142.0
6,18.4,148.7
7,22.0,150.4
8,24.2,135.5
9,21.5,188.2
10,16.4,173.8
11,11.1,82.4
12,6.4,44.4
