month,temperature,rainfall
1,2.5,102.7
2,3.5,114.3
3,6.8,205.1
4,11.9,216.1
5,16.7,280.6
6,20.2,405.1
7,24.0,461.5
8,24.5,284.6
9,21.5,260.3
10,15.7,209.0
11,9.9,125.5
12,4.5,85.6
