month,temperature,rainfall
2013/1,-1.7,26.5
2013/2,-1.1,58.0
2013/3,2.6,90.0
2013/4,7.0,112.0
2013/5,10.4,65.0
2013/6,15.1,17.5
2013/7,19.7,60.0
2013/8,23.3,312.5
2013/9,19.8,194.0
2013/10,14.7,200.5
2013/11,8.4,100.5
2013/12,3.6,33.0
