month,temperature,rainfall
1,5.9,57.0
2,6.5,78.3
3,9.7,149.4
4,14.7,167.5
5,18.7,190.5
6,22.0,241.3
7,25.7,190.0
8,27.0,150.8
9,24.1,248.9
10,18.8,164.5
11,13.5,118.8
12,8.4,52.3
