month,temperature,rainfall
2011/1,2.8,10.0
2011/2,6.3,80.5
2011/3,6.8,60.0
2011/4,12.5,107.0
2011/5,19.0,415.0
2011/6,24.1,145.5
2011/7,27.9,137.5
2011/8,28.7,62.0
2011/9,24.7,345.0
2011/10,18.4,205.5
2011/11,13.8,73.0
2011/12,6.5,9.5
