month,temperature,rainfall
1,-4.6,49.0
2,-4.3,60.9
3,-0.9,102.5
4,5.7,106.9
5,10.9,138.7
6,14.7,180.8
7,18.6,208.7
8,19.5,175.9
9,15.3,232.3
10,9.1,133.8
11,3.6,74.5
12,-1.5,42.6
