month,temperature,rainfall
1,-1.9,53.1
2,-1.2,48.7
3,2.2,80.5
4,8.6,87.5
5,14.0,102.7
6,18.3,110.1
7,21.8,185.5
8,23.4,183.8
9,18.7,160.3
10,12.1,93.0
11,5.9,90.2
12,1.0,70.8
