month,temperature,rainfall
2012/1,2.4,102.0
2012/2,2.0,127.5
2012/3,5.9,143.0
2012/4,10.8,115.5
2012/5,15.5,77.0
2012/6,19.5,53.0
2012/7,24.5,274.0
2012/8,27.3,68.5
2012/9,25.3,287.5
2012/10,17.9,162.0
2012/11,11.3,223.0
2012/12,5.0,239.5
