month,temperature,rainfall
2013/1,-0.9,138.0
2013/2,-0.5,92.5
2013/3,3.5,75.0
2013/4,8.4,131.5
2013/5,14.5,73.5
2013/6,21.4,19.0
2013/7,23.4,543.0
2013/8,25.4,236.0
2013/9,21.2,257.0
2013/10,15.8,271.0
2013/11,7.4,342.5
2013/12,3.1,194.0
