month,temperature,rainfall
1,0.1,119.2
2,0.5,89.1
3,3.6,96.5
4,9.6,112.8
5,14.6,122.8
6,19.2,117.7
7,22.9,188.2
8,24.9,176.9
9,20.4,160.3
10,14.0,157.2
11,7.9,185.8
12,2.9,160.1
