month,temperature,rainfall
2012/1,-2.6,143.0
2012/2,-2.5,114.5
2012/3,1.8,101.5
2012/4,7.2,70.0
2012/5,13.5,58.5
2012/6,17.0,21.0
2012/7,21.9,243.0
2012/8,25.3,47.5
2012/9,23.5,76.0
2012/10,14.4,115.0
2012/11,7.0,205.0
2012/12,-0.5,100.5
