month,temperature,rainfall
2011/1,4.3,1.0
2011/2,7.6,145.5
2011/3,8.0,107.0
2011/4,14.2,114.5
2011/5,18.3,313.0
2011/6,22.9,196.5
2011/7,26.5,209.5
2011/8,27.1,227.5
2011/9,24.4,454.0
2011/10,18.9,126.0
2011/11,14.5,161.0
2011/12,7.2,44.0
