month,temperature,rainfall
1,5.7,74.4
2,6.3,88.3
3,9.5,164.4
4,14.4,149.3
5,18.5,161.3
6,21.9,227.8
7,25.6,212.5
8,26.8,208.8
9,23.6,242.6
10,18.0,183.8
11,12.8,106.8
12,7.9,54.9
