month,temperature,rainfall
1,5.0,48.2
2,5.3,62.6
3,8.3,106.4
4,13.9,105.0
5,18.4,143.2
6,22.1,177.6
7,26.1,134.0
8,27.1,90.6
9,23.4,152.4
10,17.6,114.9
11,12.4,82.4
12,7.6,47.5
