month,temperature,rainfall
1,4.0,32.6
2,4.7,34.6
3,7.9,70.5
4,13.6,92.9
5,18.2,111.8
6,21.7,145.4
7,25.3,161.6
8,26.8,192.6
9,22.8,208.3
10,17.0,146.1
11,11.2,59.0
12,6.3,31.0
