month,temperature,rainfall
1,5.7,90.0
2,6.2,79.0
3,8.8,124.2
4,13.6,118.8
5,17.8,147.5
6,21.5,227.2
7,25.7,265.0
8,26.8,139.2
9,22.9,207.3
10,17.5,92.7
11,12.6,91.6
12,8.1,75.7
