month,temperature,rainfall
1,6.8,60.4
2,7.4,71.2
3,10.3,117.0
4,15.1,119.4
5,19.2,160.4
6,22.7,258.3
7,26.5,237.2
8,27.5,176.2
9,24.4,203.2
10,18.8,110.8
11,13.9,81.4
12,8.9,53.0
